Date~,Time~,Logging_device~,Logging_Daemon,PID~,Operation,User,Source$,Port~,label_event_type~,label_IPpair_ID~
"2005-03-11","09:15:11","combo","sshd",19742,"Failed password","root","66.79.166.130",53991,"EC","S486"
"2005-03-11","09:15:11","combo","sshd",19741,"Failed password","root","66.79.166.130",53990,"EC","S486"
"2005-03-11","09:15:13","combo","sshd",19748,"Failed password","root","66.79.166.130",54012,"EC","S486"
"2005-03-11","09:15:13","combo","sshd",19749,"Failed password","root","66.79.166.130",54013,"EC","S486"
"2005-03-11","09:15:13","combo","sshd",19751,"Failed password","root","66.79.166.130",54016,"EC","S486"
"2005-03-11","09:15:14","combo","sshd",19754,"Failed password","root","66.79.166.130",54019,"EC","S486"
"2005-03-11","09:15:14","combo","sshd",19756,"Failed password","root","66.79.166.130",54023,"EC","S486"
"2005-03-11","09:15:15","combo","sshd",19758,"Failed password","root","66.79.166.130",54032,"EC","S486"
"2005-03-11","09:15:22","combo","sshd",19760,"Failed password","root","66.79.166.130",54112,"EC","S486"
"2005-03-11","09:15:22","combo","sshd",19763,"Failed password","root","66.79.166.130",54115,"EC","S486"
"2005-03-11","09:15:22","combo","sshd",19761,"Failed password","root","66.79.166.130",54113,"EC","S486"
"2005-03-11","09:15:22","combo","sshd",19762,"Failed password","root","66.79.166.130",54114,"EC","S486"
"2005-03-11","09:15:24","combo","sshd",19768,"Failed password","root","66.79.166.130",54137,"EC","S486"
"2005-03-11","09:15:24","combo","sshd",19769,"Failed password","root","66.79.166.130",54139,"EC","S486"
"2005-03-11","09:15:25","combo","sshd",19771,"Failed password","root","66.79.166.130",54140,"EC","S486"
"2005-03-11","09:15:25","combo","sshd",19774,"Failed password","root","66.79.166.130",54146,"EC","S486"
"2005-03-11","09:15:25","combo","sshd",19776,"Failed password","root","66.79.166.130",54155,"EC","S486"
"2005-03-11","09:15:26","combo","sshd",19778,"Failed password","root","66.79.166.130",54159,"EC","S486"
"2005-03-11","09:15:34","combo","sshd",19780,"Failed password","root","66.79.166.130",54254,"EC","S486"
"2005-03-11","09:15:34","combo","sshd",19783,"Failed password","root","66.79.166.130",54258,"EC","S486"
"2005-03-11","09:15:34","combo","sshd",19782,"Failed password","root","66.79.166.130",54256,"EC","S486"
"2005-03-11","09:15:34","combo","sshd",19781,"Failed password","root","66.79.166.130",54255,"EC","S486"
"2005-03-11","09:15:36","combo","sshd",19788,"Failed password","root","66.79.166.130",54281,"EC","S486"
"2005-03-11","09:15:36","combo","sshd",19789,"Failed password","root","66.79.166.130",54282,"EC","S486"
"2005-03-11","09:15:36","combo","sshd",19791,"Failed password","root","66.79.166.130",54284,"EC","S486"
"2005-03-11","09:15:36","combo","sshd",19794,"Failed password","root","66.79.166.130",54289,"EC","S486"
"2005-03-11","09:15:37","combo","sshd",19796,"Failed password","root","66.79.166.130",54295,"EC","S486"
"2005-03-11","09:15:37","combo","sshd",19798,"Failed password","root","66.79.166.130",54301,"EC","S486"
"2005-03-11","15:09:30","combo","sshd",20330,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20332,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20333,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20334,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20335,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20336,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20337,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20329,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20331,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20338,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20339,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20340,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20341,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20342,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20343,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20344,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20345,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20346,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20347,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:30","combo","sshd",20348,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:33","combo","sshd",20349,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:33","combo","sshd",20350,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:09:33","combo","sshd",20351,"Did not receive identification string","-","69.13.1.1",0,"ED","S534"
"2005-03-11","15:17:11","combo","sshd",20366,"Illegal user","jordan","69.13.1.1",0,"EB","S534"
"2005-03-11","15:17:11","combo","sshd",20370,"Illegal user","jordan","69.13.1.1",0,"EB","S534"
"2005-03-11","15:17:11","combo","sshd",20372,"Illegal user","jordan","69.13.1.1",0,"EB","S534"
"2005-03-11","15:17:11","combo","sshd",20368,"Illegal user","jordan","69.13.1.1",0,"EB","S534"
"2005-03-11","15:17:11","combo","sshd",20365,"Illegal user","jordan","69.13.1.1",0,"EB","S534"
"2005-03-11","15:17:11","combo","sshd",20374,"Illegal user","jordan","69.13.1.1",0,"EB","S534"
"2005-03-11","15:17:11","combo","sshd",20373,"Illegal user","jordan","69.13.1.1",0,"EB","S534"
"2005-03-11","15:17:11","combo","sshd",20369,"Illegal user","jordan","69.13.1.1",0,"EB","S534"
"2005-03-11","15:17:11","combo","sshd",20367,"Illegal user","jordan","69.13.1.1",0,"EB","S534"
"2005-03-11","15:17:11","combo","sshd",20371,"Illegal user","jordan","69.13.1.1",0,"EB","S534"
"2005-03-11","15:17:12","combo","sshd",20385,"Illegal user","michael","69.13.1.1",0,"EB","S534"
"2005-03-11","15:17:12","combo","sshd",20386,"Illegal user","michael","69.13.1.1",0,"EB","S534"
"2005-03-11","15:17:12","combo","sshd",20393,"Illegal user","michael","69.13.1.1",0,"EB","S534"
"2005-03-11","15:17:12","combo","sshd",20389,"Illegal user","michael","69.13.1.1",0,"EB","S534"
"2005-03-11","15:17:12","combo","sshd",20387,"Illegal user","michael","69.13.1.1",0,"EB","S534"
"2005-03-11","15:17:12","combo","sshd",20388,"Illegal user","michael","69.13.1.1",0,"EB","S534"
"2005-03-12","07:12:12","combo","xinetd",21815,"START: pop3 pid=21823 from=146.83.8.224","-","-",0,"EF","S0"
"2005-03-12","07:12:21","combo","xinetd",21815,"EXIT: pop3 pid=21823 duration=9(sec)","-","-",0,"EF","S0"
"2005-03-12","07:24:07","combo","xinetd",21996,"START: pop3 pid=21999 from=151.25.187.213","-","-",0,"EF","S0"
"2005-03-12","07:24:19","combo","xinetd",21996,"EXIT: pop3 pid=21999 duration=12(sec)","-","-",0,"EF","S0"
"2005-03-12","07:30:32","combo","xinetd",21996,"START: pop3 pid=22042 from=146.83.8.224","-","-",0,"EF","S0"
"2005-03-12","07:30:38","combo","xinetd",21996,"EXIT: pop3 pid=22042 duration=6(sec)","-","-",0,"EF","S0"
"2005-03-12","07:30:38","combo","xinetd",21996,"EXIT: pop3 pid=22042 duration=6(sec)","-","-",0,"EF","S0"
"2005-03-12","07:34:31","combo","xinetd",21996,"EXIT: pop3 pid=22045 duration=233(sec)","-","-",0,"EF","S0"
"2005-03-12","07:34:46","combo","xinetd",21996,"START: pop3 pid=22098 from=146.83.8.224","-","-",0,"EF","S0"
"2005-03-12","08:05:16","combo","xinetd",21996,"EXIT: pop3 pid=22098 duration=1830(sec)","-","-",0,"EF","S0"
"2005-03-12","20:00:25","combo","sshd",24038,"Accepted password","test","206.225.86.176",39403,"EA","S98"
"2005-03-12","20:00:25","combo","sshd",24039,"Accepted password","test","206.225.86.176",39404,"EA","S98"
"2005-03-12","20:00:25","combo","sshd",24037,"Accepted password","test","206.225.86.176",39387,"EA","S98"
"2005-03-12","20:00:25","combo","sshd",24043,"Accepted password","test","206.225.86.176",39417,"EA","S98"
"2005-03-12","20:00:26","combo","sshd",24045,"Accepted password","test","206.225.86.176",39448,"EA","S98"
"2005-03-12","20:00:26","combo","sshd",24047,"Accepted password","test","206.225.86.176",39459,"EA","S98"
"2005-03-12","20:00:26","combo","sshd",24049,"Accepted password","test","206.225.86.176",39479,"EA","S98"
"2005-03-12","20:00:26","combo","sshd",24052,"Accepted password","test","206.225.86.176",39484,"EA","S98"
"2005-03-12","20:00:27","combo","sshd",24051,"Accepted password","test","206.225.86.176",39483,"EA","S98"
"2005-03-12","20:00:27","combo","sshd",24050,"Accepted password","test","206.225.86.176",39482,"EA","S98"
"2005-03-13","03:07:21","combo","xinetd",21996,"START: pop3 pid=24969 from=195.22.66.28","-","-",0,"EF","S0"
"2005-03-13","03:07:38","combo","xinetd",21996,"EXIT: pop3 pid=24969 duration=17(sec)","-","-",0,"EF","S0"
"2005-03-13","21:13:09","combo","sshd",8714,"Accepted password","test","59.120.2.133",57019,"EA","S353"
"2005-03-13","21:13:09","combo","sshd",8716,"Accepted password","test","59.120.2.133",57023,"EA","S353"
"2005-03-13","21:13:09","combo","sshd",8721,"Accepted password","test","59.120.2.133",57051,"EA","S353"
"2005-03-13","21:13:09","combo","sshd",8720,"Accepted password","test","59.120.2.133",57049,"EA","S353"
"2005-03-13","21:13:09","combo","sshd",8718,"Accepted password","test","59.120.2.133",57025,"EA","S353"
"2005-03-13","21:13:09","combo","sshd",8730,"Accepted password","test","59.120.2.133",57068,"EA","S353"
"2005-03-13","21:13:09","combo","sshd",8719,"Accepted password","test","59.120.2.133",57040,"EA","S353"
"2005-03-13","21:13:09","combo","sshd",8715,"Accepted password","test","59.120.2.133",57020,"EA","S353"
"2005-03-13","21:13:09","combo","sshd",8717,"Accepted password","test","59.120.2.133",57024,"EA","S353"
"2005-03-13","22:28:12","combo","sshd",8855,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:12","combo","sshd",8856,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:12","combo","sshd",8857,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:12","combo","sshd",8858,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:12","combo","sshd",8859,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:12","combo","sshd",8860,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:13","combo","sshd",8861,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:13","combo","sshd",8862,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:13","combo","sshd",8863,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:13","combo","sshd",8864,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:13","combo","sshd",8865,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:13","combo","sshd",8866,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:13","combo","sshd",8867,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:13","combo","sshd",8868,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:13","combo","sshd",8869,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:13","combo","sshd",8870,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:13","combo","sshd",8871,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:13","combo","sshd",8872,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:13","combo","sshd",8873,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:13","combo","sshd",8874,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:13","combo","sshd",8875,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:13","combo","sshd",8876,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-13","22:28:13","combo","sshd",8877,"Did not receive identification string","-","83.17.162.86",0,"ED","S587"
"2005-03-14","03:37:55","combo","sshd",9356,"Failed password","root","67.103.15.70",55639,"EC","S489"
"2005-03-14","03:38:07","combo","sshd",9358,"Failed password","root","67.103.15.70",55895,"EC","S489"
"2005-03-14","03:38:18","combo","sshd",9360,"Failed password","root","67.103.15.70",56110,"EC","S489"
"2005-03-14","03:38:29","combo","sshd",9362,"Failed password","root","67.103.15.70",56418,"EC","S489"
"2005-03-14","03:38:40","combo","sshd",9364,"Failed password","root","67.103.15.70",56627,"EC","S489"
"2005-03-14","03:38:51","combo","sshd",9366,"Failed password","root","67.103.15.70",56872,"EC","S489"
"2005-03-14","03:39:02","combo","sshd",9368,"Failed password","root","67.103.15.70",57127,"EC","S489"
"2005-03-14","03:39:13","combo","sshd",9370,"Failed password","root","67.103.15.70",57227,"EC","S489"
"2005-03-14","05:03:09","combo","sshd",9516,"Did not receive identification string","-","128.59.112.2",0,"ED","S8"
"2005-03-14","05:03:09","combo","sshd",9517,"Did not receive identification string","-","128.59.112.2",0,"ED","S8"
"2005-03-14","05:03:09","combo","sshd",9518,"Did not receive identification string","-","128.59.112.2",0,"ED","S8"
"2005-03-14","05:03:09","combo","sshd",9519,"Did not receive identification string","-","128.59.112.2",0,"ED","S8"
"2005-03-14","05:03:09","combo","sshd",9520,"Did not receive identification string","-","128.59.112.2",0,"ED","S8"
"2005-03-14","05:03:09","combo","sshd",9521,"Did not receive identification string","-","128.59.112.2",0,"ED","S8"
"2005-03-14","05:03:09","combo","sshd",9522,"Did not receive identification string","-","128.59.112.2",0,"ED","S8"
"2005-03-14","05:03:09","combo","sshd",9525,"Did not receive identification string","-","128.59.112.2",0,"ED","S8"
"2005-03-14","05:03:09","combo","sshd",9527,"Did not receive identification string","-","128.59.112.2",0,"ED","S8"
"2005-03-14","05:03:09","combo","sshd",9524,"Did not receive identification string","-","128.59.112.2",0,"ED","S8"
"2005-03-14","05:03:09","combo","sshd",9526,"Did not receive identification string","-","128.59.112.2",0,"ED","S8"
"2005-03-14","05:03:09","combo","sshd",9528,"Did not receive identification string","-","128.59.112.2",0,"ED","S8"
"2005-03-14","05:03:09","combo","sshd",9529,"Did not receive identification string","-","128.59.112.2",0,"ED","S8"
"2005-03-14","05:03:09","combo","sshd",9523,"Did not receive identification string","-","128.59.112.2",0,"ED","S8"
"2005-03-14","05:03:09","combo","sshd",9530,"Did not receive identification string","-","128.59.112.2",0,"ED","S8"
"2005-03-14","05:03:09","combo","sshd",9531,"Did not receive identification string","-","128.59.112.2",0,"ED","S8"
"2005-03-14","05:14:20","combo","sshd",9547,"Failed password","nobody","128.59.112.2",42218,"EC","S8"
"2005-03-14","05:14:29","combo","sshd",9549,"Failed password","nobody","128.59.112.2",42536,"EC","S8"
"2005-03-14","05:14:39","combo","sshd",9551,"Failed password","nobody","128.59.112.2",42855,"EC","S8"
"2005-03-14","05:14:45","combo","sshd",9553,"Failed password","nobody","128.59.112.2",43000,"EC","S8"
"2005-03-14","05:14:49","combo","sshd",9555,"Failed password","nobody","128.59.112.2",43146,"EC","S8"
"2005-03-14","05:14:53","combo","sshd",9557,"Failed password","nobody","128.59.112.2",43259,"EC","S8"
"2005-03-14","05:14:54","combo","sshd",9559,"Failed password","nobody","128.59.112.2",43275,"EC","S8"
"2005-03-14","05:14:54","combo","sshd",9561,"Failed password","nobody","128.59.112.2",43284,"EC","S8"
"2005-03-14","05:15:00","combo","sshd",9563,"Failed password","nobody","128.59.112.2",43420,"EC","S8"
"2005-03-14","05:15:03","combo","sshd",9565,"Failed password","nobody","128.59.112.2",43512,"EC","S8"
"2005-03-14","05:15:04","combo","sshd",9567,"Failed password","nobody","128.59.112.2",43519,"EC","S8"
"2005-03-14","05:15:04","combo","sshd",9569,"Failed password","nobody","128.59.112.2",43534,"EC","S8"
"2005-03-14","05:15:05","combo","sshd",9571,"Failed password","nobody","128.59.112.2",43548,"EC","S8"
"2005-03-14","05:15:05","combo","sshd",9573,"Failed password","nobody","128.59.112.2",43562,"EC","S8"
"2005-03-14","05:15:09","combo","sshd",9575,"Failed password","nobody","128.59.112.2",43650,"EC","S8"
"2005-03-14","05:15:11","combo","sshd",9577,"Failed password","nobody","128.59.112.2",43687,"EC","S8"
"2005-03-14","05:15:13","combo","sshd",9579,"Failed password","nobody","128.59.112.2",43735,"EC","S8"
"2005-03-14","05:15:14","combo","sshd",9581,"Failed password","nobody","128.59.112.2",43750,"EC","S8"
"2005-03-14","05:15:14","combo","sshd",9583,"Failed password","nobody","128.59.112.2",43764,"EC","S8"
"2005-03-14","05:15:15","combo","sshd",9585,"Failed password","nobody","128.59.112.2",43775,"EC","S8"
"2005-03-14","05:15:15","combo","sshd",9587,"Failed password","nobody","128.59.112.2",43785,"EC","S8"
"2005-03-14","05:15:16","combo","sshd",9589,"Failed password","nobody","128.59.112.2",43802,"EC","S8"
"2005-03-14","05:15:19","combo","sshd",9591,"Failed password","nobody","128.59.112.2",43850,"EC","S8"
"2005-03-15","05:21:52","combo","sshd",12747,"Failed password","root","207.188.80.171",59385,"EC","S101"
"2005-03-15","05:21:52","combo","sshd",12749,"Failed password","root","207.188.80.171",59389,"EC","S101"
"2005-03-15","05:21:52","combo","sshd",12750,"Failed password","root","207.188.80.171",59391,"EC","S101"
"2005-03-15","05:21:52","combo","sshd",12751,"Failed password","root","207.188.80.171",59393,"EC","S101"
"2005-03-15","05:21:53","combo","sshd",12755,"Failed password","root","207.188.80.171",59405,"EC","S101"
"2005-03-15","05:21:54","combo","sshd",12757,"Failed password","root","207.188.80.171",59415,"EC","S101"
"2005-03-15","05:21:54","combo","sshd",12759,"Failed password","root","207.188.80.171",59417,"EC","S101"
"2005-03-15","05:21:54","combo","sshd",12761,"Failed password","root","207.188.80.171",59420,"EC","S101"
"2005-03-15","05:21:54","combo","sshd",12763,"Failed password","root","207.188.80.171",59422,"EC","S101"
"2005-03-15","05:21:55","combo","sshd",12765,"Failed password","root","207.188.80.171",59427,"EC","S101"
"2005-03-15","05:33:18","combo","sshd",12785,"Did not receive identification string","-","82.76.137.124",0,"ED","S584"
"2005-03-15","05:43:35","combo","sshd",12799,"Failed password","nobody","82.76.137.124",34158,"EC","S584"
"2005-03-15","17:39:48","combo","sshd",14388,"Failed password","root","61.222.170.236",50962,"EC","S407"
"2005-03-15","17:39:48","combo","sshd",14386,"Failed password","root","61.222.170.236",50955,"EC","S407"
"2005-03-15","17:40:01","combo","sshd",14390,"Failed password","root","61.222.170.236",51119,"EC","S407"
"2005-03-15","17:40:01","combo","sshd",14391,"Failed password","root","61.222.170.236",51120,"EC","S407"
"2005-03-15","17:40:14","combo","sshd",14394,"Failed password","root","61.222.170.236",51262,"EC","S407"
"2005-03-15","17:40:14","combo","sshd",14395,"Failed password","root","61.222.170.236",51263,"EC","S407"
"2005-03-15","17:40:27","combo","sshd",14398,"Failed password","root","61.222.170.236",51461,"EC","S407"
"2005-03-15","17:40:27","combo","sshd",14399,"Failed password","root","61.222.170.236",51462,"EC","S407"
"2005-03-15","17:40:39","combo","sshd",14402,"Failed password","root","61.222.170.236",51653,"EC","S407"
"2005-03-15","17:40:39","combo","sshd",14403,"Failed password","root","61.222.170.236",51654,"EC","S407"
"2005-03-15","17:40:52","combo","sshd",14406,"Failed password","root","61.222.170.236",51851,"EC","S407"
"2005-03-15","17:40:52","combo","sshd",14407,"Failed password","root","61.222.170.236",51853,"EC","S407"
"2005-03-15","17:41:05","combo","sshd",14410,"Failed password","root","61.222.170.236",52030,"EC","S407"
"2005-03-15","17:41:05","combo","sshd",14411,"Failed password","root","61.222.170.236",52031,"EC","S407"
"2005-03-15","17:41:18","combo","sshd",14414,"Failed password","root","61.222.170.236",52228,"EC","S407"
"2005-03-15","17:41:18","combo","sshd",14415,"Failed password","root","61.222.170.236",52229,"EC","S407"
"2005-03-15","18:25:05","combo","sshd",14490,"Failed password","root","202.68.93.5",54121,"EC","S83"
"2005-03-15","19:16:55","combo","sshd",14572,"Failed password","root","202.68.93.5",49689,"EC","S83"
"2005-03-15","19:42:21","combo","sshd",14613,"Failed password","root","202.68.93.5",47035,"EC","S83"
"2005-03-16","04:45:03","combo","sshd",15459,"Failed password","root","202.68.93.5",53688,"EC","S83"
"2005-03-16","05:20:56","combo","sshd",15523,"Failed password","root","202.68.93.5",33675,"EC","S83"
"2005-03-16","07:45:19","combo","sshd",15743,"Accepted password","test","200.93.166.173",55586,"EA","S66"
"2005-03-16","07:45:19","combo","sshd",15742,"Accepted password","test","200.93.166.173",55585,"EA","S66"
"2005-03-16","11:36:52","combo","sshd",16574,"Failed password","root","202.110.184.100",50364,"EC","S74"
"2005-03-16","11:36:53","combo","sshd",16569,"Failed password","root","202.110.184.100",50355,"EC","S74"
"2005-03-16","11:36:54","combo","sshd",16570,"Failed password","root","202.110.184.100",50358,"EC","S74"
"2005-03-16","11:36:54","combo","sshd",16575,"Failed password","root","202.110.184.100",50365,"EC","S74"
"2005-03-16","11:36:55","combo","sshd",16573,"Failed password","root","202.110.184.100",50361,"EC","S74"
"2005-03-16","11:36:57","combo","sshd",16579,"Failed password","root","202.110.184.100",50372,"EC","S74"
"2005-03-16","11:36:57","combo","sshd",16583,"Failed password","root","202.110.184.100",50377,"EC","S74"
"2005-03-16","11:37:00","combo","sshd",16581,"Failed password","root","202.110.184.100",50375,"EC","S74"
"2005-03-16","11:37:00","combo","sshd",16582,"Failed password","root","202.110.184.100",50376,"EC","S74"
"2005-03-17","06:22:06","combo","sshd",18384,"Illegal user","slapme","67.103.15.70",0,"EB","S489"
"2005-03-17","06:22:07","combo","sshd",18386,"Illegal user","oracle","67.103.15.70",0,"EB","S489"
"2005-03-17","06:22:07","combo","sshd",18388,"Illegal user","slapme","67.103.15.70",0,"EB","S489"
"2005-03-17","06:22:08","combo","sshd",18390,"Illegal user","www","67.103.15.70",0,"EB","S489"
"2005-03-17","06:22:08","combo","sshd",18392,"Illegal user","oracle","67.103.15.70",0,"EB","S489"
"2005-03-17","06:22:08","combo","sshd",18394,"Illegal user","master","67.103.15.70",0,"EB","S489"
"2005-03-17","06:22:09","combo","sshd",18396,"Illegal user","www","67.103.15.70",0,"EB","S489"
"2005-03-17","06:22:10","combo","sshd",18400,"Illegal user","master","67.103.15.70",0,"EB","S489"
"2005-03-17","06:22:20","combo","sshd",18398,"Failed password","info","67.103.15.70",60880,"EC","S489"
"2005-03-17","06:22:21","combo","sshd",18402,"Failed password","info","67.103.15.70",60986,"EC","S489"
"2005-03-17","16:16:50","combo","sshd",19789,"Illegal user","slapme","202.105.113.167",0,"EB","S73"
"2005-03-17","16:16:51","combo","sshd",19791,"Illegal user","slapme","202.105.113.167",0,"EB","S73"
"2005-03-17","16:16:51","combo","sshd",19794,"Illegal user","slapme","202.105.113.167",0,"EB","S73"
"2005-03-17","16:16:51","combo","sshd",19795,"Illegal user","slapme","202.105.113.167",0,"EB","S73"
"2005-03-17","16:16:52","combo","sshd",19790,"Illegal user","slapme","202.105.113.167",0,"EB","S73"
"2005-03-17","16:16:52","combo","sshd",19799,"Illegal user","slapme","202.105.113.167",0,"EB","S73"
"2005-03-17","16:16:52","combo","sshd",19801,"Illegal user","slapme","202.105.113.167",0,"EB","S73"
"2005-03-17","16:16:52","combo","sshd",19803,"Illegal user","slapme","202.105.113.167",0,"EB","S73"
"2005-03-17","16:16:54","combo","sshd",19802,"Illegal user","slapme","202.105.113.167",0,"EB","S73"
"2005-03-17","16:16:57","combo","sshd",19800,"Illegal user","slapme","202.105.113.167",0,"EB","S73"
"2005-03-17","16:17:03","combo","sshd",19817,"Did not receive identification string","-","202.105.113.167",0,"ED","S73"
"2005-03-17","17:45:01","combo","sshd",19948,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:01","combo","sshd",19949,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:01","combo","sshd",19950,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:01","combo","sshd",19952,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:01","combo","sshd",19953,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:01","combo","sshd",19954,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:01","combo","sshd",19946,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:01","combo","sshd",19947,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:01","combo","sshd",19955,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:01","combo","sshd",19956,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:01","combo","sshd",19957,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:01","combo","sshd",19958,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:01","combo","sshd",19960,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:01","combo","sshd",19961,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:01","combo","sshd",19962,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:01","combo","sshd",19963,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:02","combo","sshd",19951,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:02","combo","sshd",19959,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:04","combo","sshd",19964,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:04","combo","sshd",19965,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:45:05","combo","sshd",19966,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
"2005-03-17","17:46:00","combo","sshd",19945,"Did not receive identification string","-","219.234.219.7",0,"ED","S251"
